Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
25,6879,6421,10099,16761,7398,9991,57549,0,0,0,0,0,0,0,2420,3025,756,1978,1587,861,930,877,73,813,465,80,0,0,1,0,0,2
1,6621,6223,9665,16415,7168,9870,55962,0,0,1,0,0,0,1,2498,2980,781,1881,1579,916,1011,923,89,760,483,105,0,0,0,0,1,0
2,6653,6161,9691,16135,7305,9752,55697,0,0,0,0,0,0,0,2521,2825,805,1877,1572,845,988,841,72,729,471,77,0,0,0,0,0,2.2
3,6627,6205,9658,16087,7295,9755,55627,0,0,0,0,0,0,0,2498,2944,779,1879,1576,884,1011,912,75,754,441,108,0,0,0,0,0,2.2
4,6592,6241,9765,16213,7192,9746,55749,0,0,0,0,0,0,0,2391,3007,770,1886,1580,830,964,923,83,742,487,80,0,0,0,0,0,2.2
5,6637,6266,9843,16092,7248,9493,55579,0,0,0,0,0,0,0,2440,2894,844,1870,1565,876,961,868,65,770,466,102,0,0,0,0,0,2.2
6,6792,6204,9730,16222,6968,9684,55600,0,0,0,0,0,0,0,2498,2950,687,1892,1526,876,986,913,76,783,447,102,0,0,0,0,0,2.2
7,6706,6283,9455,16137,7243,9712,55536,0,0,0,0,0,0,0,2489,2947,789,1943,1574,868,1003,831,92,796,472,80,0,0,0,0,0,2.2
8,6719,6055,9745,16264,7255,9643,55681,0,0,0,0,0,0,0,2478,2825,791,1880,1624,836,990,855,71,761,497,72,0,0,0,0,0,2.2
9,6652,6155,9831,16333,7235,9782,55988,0,0,0,0,0,0,0,2459,2824,763,1940,1545,857,986,855,70,758,450,86,0,0,0,0,0,2.2
10,6703,6313,9635,16455,7302,9948,56356,0,0,0,0,0,0,0,2432,2976,743,2004,1614,913,976,871,70,798,498,89,0,0,0,0,0,2.2
11,6781,6164,10014,16390,7370,9816,56535,0,0,0,0,0,0,0,2529,2845,799,1884,1608,908,972,872,73,763,489,94,0,0,0,0,0,2.2
12,6723,6419,9972,16513,7283,9908,56818,0,0,0,0,0,0,0,2527,3039,792,1924,1594,825,997,895,79,775,466,78,0,0,0,0,0,2.2
13,6761,6346,9832,16311,7379,9896,56525,0,0,0,0,0,0,0,2481,2947,791,1882,1586,913,972,911,76,772,470,83,0,0,0,0,0,2.2
14,6852,6277,9828,16443,7306,9771,56477,0,0,0,0,0,0,0,2542,2983,802,1948,1534,833,1017,891,85,810,460,78,0,0,0,0,0,2.2
15,6816,6310,9985,16502,7285,10057,56955,0,0,0,0,0,0,0,2519,2978,879,1920,1640,925,1001,919,89,747,499,109,0,0,0,0,0,2.2
16,6799,6398,9909,16419,7466,9764,56755,0,0,0,0,0,0,0,2502,3040,791,2031,1658,866,1017,923,78,838,524,75,0,0,0,0,0,2.2
17,6830,6331,9848,16502,7326,9861,56698,0,0,0,0,0,0,0,2544,3038,805,1920,1585,895,1021,877,98,782,464,96,0,0,0,0,0,2.2
18,6770,6188,10037,16482,7377,10133,56987,0,0,0,0,0,0,0,2465,2918,767,2040,1560,923,997,904,78,807,520,94,0,0,0,0,0,2.2
19,6760,6391,10127,16460,7578,9721,57037,0,0,0,0,0,0,0,2487,2996,821,1971,1653,879,1004,903,69,807,482,102,0,0,0,0,0,2.2
20,6888,6346,9994,16727,7191,9855,57001,0,0,0,0,0,0,0,2594,3060,785,1941,1676,881,1094,910,83,721,508,80,0,0,0,0,0,2.2
21,6742,6433,9827,16537,7295,9878,56712,0,0,0,0,0,0,0,2505,3044,758,1993,1595,857,967,929,62,789,495,82,0,0,0,0,0,2.2
22,6818,6277,9727,16449,7390,9897,56558,0,0,0,0,0,0,0,2527,2930,802,1942,1606,864,1037,869,78,761,440,83,0,0,0,0,0,2.2
23,6828,6230,9822,16417,7392,9662,56351,0,0,0,0,0,0,0,2531,2962,821,1946,1608,857,980,871,73,744,514,79,0,0,0,0,0,2.2
24,6711,6233,9988,16471,7259,9951,56613,0,0,0,0,0,0,0,2529,2974,799,1883,1598,872,982,899,70,740,437,86,0,0,0,0,0,2.2
25,6625,6433,9703,16441,7418,9908,56528,0,0,0,0,0,0,0,2473,3010,756,1939,1652,890,955,911,73,776,525,88,0,0,0,0,0,2.2
1,6620,6237,9588,16243,7164,9740,55592,0,0,1,1,0,0,2,2486,2931,748,1989,1542,887,959,896,74,795,466,90,0,0,0,0,1,0
2,6617,6087,9773,16351,7230,9629,55687,0,1,1,1,0,0,3,2476,2849,787,1928,1639,848,958,861,90,759,494,64,2,1,1,0,1,2.2
3,6598,6180,9797,16112,7191,9796,55674,0,0,0,0,0,0,0,2421,2927,806,1949,1582,866,956,843,82,752,464,96,0,0,1,0,0,3.6
4,6605,6235,9673,16116,7292,9678,55599,0,0,0,0,0,0,0,2358,2875,740,1826,1589,869,942,874,76,729,490,95,0,0,1,0,0,3.6
5,6743,6114,9752,16299,7205,9839,55952,0,0,0,0,0,0,0,2445,2880,770,1929,1595,909,979,837,91,772,445,114,0,0,1,0,0,3.6
6,6737,6179,9438,16227,7256,9932,55769,0,0,0,0,0,0,0,2536,2902,724,1897,1573,894,1011,892,74,728,462,100,0,0,1,0,0,3.6
7,6663,6085,9806,16353,7405,9760,56072,0,0,0,0,0,0,0,2460,2825,822,1931,1678,843,944,811,80,816,471,80,0,0,1,0,0,3.6
8,6667,6225,9775,16454,7246,9778,56145,0,0,0,0,0,0,0,2453,2892,765,1910,1603,868,1008,877,80,730,484,88,0,0,1,0,0,3.6
9,6730,6296,9843,16517,7328,9801,56515,0,0,0,0,0,0,0,2498,2995,833,2004,1544,913,989,932,96,808,445,92,0,0,1,0,0,3.6
10,6767,6243,9914,16602,7314,9925,56765,0,0,0,0,0,0,0,2481,2934,798,1937,1597,936,997,914,73,769,511,88,0,0,1,0,0,3.6
11,6772,6329,9882,16643,7402,10100,57128,0,0,0,0,0,0,0,2462,2996,751,2007,1652,953,975,926,72,795,509,99,0,0,1,0,0,3.6
12,6817,6284,9977,16619,7471,9946,57114,0,0,0,0,0,0,0,2531,2910,799,1931,1627,920,1022,887,78,764,497,106,0,0,1,0,0,3.6
13,6820,6360,9993,16663,7379,10060,57275,0,0,0,0,0,0,0,2491,3053,793,1960,1622,815,968,960,89,792,490,79,0,0,1,0,0,3.6
14,6825,6381,9968,16686,7528,10042,57430,0,0,0,0,0,0,0,2450,2983,782,1970,1647,891,1007,883,72,778,498,105,0,0,1,0,0,3.6
15,6886,6408,9958,16781,7450,10047,57530,0,0,0,0,0,0,0,2558,2963,769,1995,1633,893,1032,858,73,780,526,89,0,0,1,0,0,3.6
16,6977,6391,10033,16828,7476,10233,57938,0,0,0,0,0,0,0,2526,3006,825,1981,1594,944,996,903,70,806,511,103,0,0,1,0,0,3.6
17,6993,6301,10029,16884,7609,10011,57827,0,0,0,0,0,0,0,2598,2919,831,2015,1712,889,1067,869,72,799,510,93,0,0,1,0,0,3.6
18,6965,6414,10097,16945,7430,10089,57940,0,0,0,0,0,0,0,2617,3003,783,1974,1602,925,1035,913,66,766,504,89,0,0,1,0,0,3.6
19,6918,6437,10247,17001,7401,10216,58220,0,0,0,0,0,0,0,2503,3077,837,2040,1639,915,996,923,67,814,511,95,0,0,1,0,0,3.6
20,6957,6497,10073,16847,7559,10131,58064,0,0,0,0,0,0,0,2533,3021,799,2004,1696,902,1047,918,66,825,486,94,0,0,1,0,0,3.6
21,7111,6433,10172,16938,7528,10195,58377,0,0,0,0,0,0,0,2615,2991,793,1944,1719,892,1043,926,72,788,523,84,0,0,1,0,0,3.6
22,7069,6499,10096,16904,7570,9989,58127,0,0,0,0,0,0,0,2634,3056,793,1984,1679,934,1050,908,74,783,498,84,0,0,1,0,0,3.6
23,7052,6458,10113,16932,7416,10096,58067,0,0,0,0,0,0,0,2641,3048,802,2022,1661,910,1094,960,77,862,496,95,0,0,1,0,0,3.6
24,6956,6536,10059,16689,7440,10182,57862,0,0,0,0,0,0,0,2496,3066,826,1959,1745,907,1018,947,79,810,557,98,0,0,1,0,0,3.6
25,7073,6362,9976,16579,7587,9839,57416,0,0,0,0,0,0,0,2602,2926,788,1983,1683,905,1013,877,80,795,490,92,0,0,1,0,0,3.6
1,6666,6282,9798,16254,7183,9789,55972,0,1,0,0,0,0,1,2458,2968,792,1957,1590,862,1016,885,89,783,490,78,0,0,0,0,1,0
2,6701,6308,9582,16108,7286,9600,55585,0,0,0,0,0,0,0,2505,2973,756,1879,1551,820,982,930,81,746,510,82,0,0,0,0,0,2.2
3,6746,6131,9667,16110,7201,9724,55579,0,0,0,0,0,0,0,2537,2936,744,1843,1619,924,1030,857,77,714,464,90,0,0,0,0,0,2.2
4,6608,6271,9499,16269,7185,9681,55513,0,0,0,0,0,0,0,2400,2917,775,1880,1624,916,931,889,71,764,471,95,0,0,0,0,0,2.2
5,6782,6025,9523,16158,7135,9681,55304,0,0,0,0,0,0,0,2518,2832,736,1797,1525,916,1049,831,80,720,458,85,0,0,0,0,0,2.2
6,6627,6087,9655,16279,7146,9643,55437,0,0,0,0,0,0,0,2532,2860,786,1974,1585,917,1045,887,76,787,461,83,0,0,0,0,0,2.2
7,6536,6198,9745,16190,7181,9628,55478,0,0,0,0,0,0,0,2443,2851,734,1921,1525,812,966,849,83,768,436,76,0,0,0,0,0,2.2
8,6631,6250,9766,16269,7198,9750,55864,0,0,0,0,0,0,0,2423,2943,766,2031,1618,882,945,875,89,831,506,93,0,0,0,0,0,2.2
9,6689,6272,9719,16150,7248,9531,55609,0,0,0,0,0,0,0,2467,2958,776,1872,1546,862,987,874,71,716,439,101,0,0,0,0,0,2.2
10,6701,6161,9784,16234,7014,9599,55493,0,0,0,0,0,0,0,2478,2959,799,1895,1513,875,1008,885,107,760,432,82,0,0,0,0,0,2.2
11,6581,6222,9576,16158,7143,9475,55155,0,0,0,0,0,0,0,2433,2948,779,1896,1600,815,954,867,72,767,480,68,0,0,0,0,0,2.2
12,6611,6150,9587,16199,7105,9798,55450,0,0,0,0,0,0,0,2482,2788,820,1913,1439,879,1030,840,76,769,415,110,0,0,0,0,0,2.2
13,6676,6125,9535,16106,7278,9721,55441,0,0,0,0,0,0,0,2456,2867,740,1915,1632,902,997,920,72,764,493,89,0,0,0,0,0,2.2
14,6667,6036,9612,16225,7183,9702,55425,0,0,0,0,0,0,0,2542,2838,822,1924,1591,893,990,881,82,763,473,100,0,0,0,0,0,2.2
15,6512,6063,9667,16212,7157,9603,55214,0,0,0,0,0,0,0,2440,2839,755,1936,1542,860,978,849,68,760,465,113,0,0,0,0,0,2.2
16,6521,6284,9759,16200,7162,9610,55536,0,0,0,0,0,0,0,2432,2896,797,1906,1566,899,963,860,75,761,464,81,0,0,0,0,0,2.2
17,6662,6266,9548,16286,7132,9750,55644,0,0,0,0,0,0,0,2490,2881,708,1869,1486,914,1017,889,60,747,453,94,0,0,0,0,0,2.2
18,6757,6161,9733,16440,7195,9948,56234,0,0,0,0,0,0,0,2482,2936,768,1895,1558,858,988,868,58,730,489,72,0,0,0,0,0,2.2
19,6681,6268,10004,16524,7416,10016,56909,0,0,0,0,0,0,0,2464,2988,810,1933,1607,928,979,915,86,792,499,95,0,0,0,0,0,2.2
20,6675,6390,10039,16651,7460,9826,57041,0,0,0,0,0,0,0,2504,3006,795,1926,1649,892,1009,875,76,821,485,101,0,0,0,0,0,2.2
21,6768,6363,9923,16866,7360,9983,57263,0,0,0,0,0,0,0,2560,2958,790,1961,1622,944,1029,883,76,828,501,91,0,0,0,0,0,2.2
22,6826,6357,10137,16871,7361,10101,57653,0,0,0,0,0,0,0,2591,3014,774,2014,1629,945,1003,890,66,796,464,84,0,0,0,0,0,2.2
23,6721,6463,10098,16564,7423,10000,57269,0,0,0,0,0,0,0,2481,3106,794,1891,1626,945,970,924,68,719,500,74,0,0,0,0,0,2.2
24,6760,6486,9848,16591,7378,10052,57115,0,0,0,0,0,0,0,2468,3058,751,1954,1573,903,980,876,80,776,472,81,0,0,0,0,0,2.2
25,6880,6246,9927,16612,7473,9679,56817,0,0,0,0,0,0,0,2608,2959,798,1937,1638,876,1047,897,78,756,493,94,0,0,0,0,0,2.2
1,6708,6264,9796,16303,7175,9556,55802,0,2,0,0,0,0,2,2510,2910,780,1900,1505,837,1038,883,85,756,443,101,0,0,0,0,2,0
2,6745,6227,9696,16137,7099,9845,55749,5,0,0,1,0,0,6,2502,2938,794,1891,1514,927,1002,878,65,740,471,86,1,0,0,0,2,1
3,6742,6117,9685,16225,7298,9774,55841,8,1,1,0,0,1,11,2521,2890,810,1893,1535,874,987,855,75,748,468,82,7,2,1,0.001,2,1.4
4,6666,6182,9842,16477,7246,9701,56114,7,2,0,1,0,3,13,2459,2910,793,1992,1583,893,980,901,76,785,467,84,5,2,1,0.001,7,42
5,6670,6348,9866,16526,7181,9881,56472,2,0,0,2,3,1,8,2498,3022,728,1966,1604,903,1042,916,78,767,472,71,0,0,1,0,4,42
6,6729,6304,9713,16414,7447,9784,56391,2,0,0,5,1,0,8,2544,2981,776,1903,1625,912,1015,934,88,750,498,84,0,0,1,0,6,42
7,6680,6179,9829,16674,7287,10019,56668,2,0,2,5,3,2,14,2473,2886,808,1975,1578,943,972,874,75,788,474,79,2,0,1,0,8,42
8,6682,6181,10004,16610,7401,9932,56810,0,2,4,12,0,6,24,2436,2856,785,1938,1591,885,959,913,91,770,486,73,4,1,1,0,10,42
9,6741,6302,9923,16740,7410,10155,57271,1,4,6,16,4,4,35,2494,2998,765,1911,1641,916,1050,901,74,744,495,75,5,4,1,0.001,17,42
10,6751,6388,10083,16759,7524,10107,57612,11,9,4,23,9,5,61,2520,3026,798,1948,1617,936,969,890,99,790,501,91,12,6,1,0.002,27,42
11,6783,6482,10009,16776,7527,10079,57656,29,3,10,34,7,8,91,2514,3031,781,2052,1697,905,1035,928,71,817,537,107,19,6,1,0.002,39,42
12,6846,6470,10007,16766,7497,9937,57523,35,10,6,36,11,17,115,2505,3051,789,1972,1656,887,1033,905,85,829,510,81,15,6,1,0.002,54,42
13,6949,6322,10016,16918,7330,10204,57739,40,13,21,62,16,20,172,2562,2951,845,2002,1591,921,984,848,100,792,472,117,44,16,1,0.005,67,42
14,6920,6265,10177,16695,7605,9988,57650,43,32,11,73,21,27,207,2600,2920,847,1968,1630,916,1068,857,77,767,450,76,53,13,1,0.004,85,44.7
15,6855,6430,10150,16659,7294,10073,57461,83,27,24,109,23,55,321,2544,3042,832,1962,1609,923,1052,929,76,795,492,102,56,17,1,0.005,139,45.1
16,6825,6495,9821,16651,7408,9974,57174,108,41,54,162,46,38,449,2545,3040,809,1963,1659,918,1010,871,87,792,496,102,93,33,1,0.01,176,45.1
17,6872,6244,9742,16508,7383,9931,56680,142,51,68,235,56,75,627,2454,2926,776,1975,1635,896,969,912,81,803,457,69,128,33,1,0.01,247,45.1
18,6846,6199,9801,16547,7362,9844,56599,192,81,96,320,75,86,850,2541,2973,741,1981,1631,844,1003,902,76,785,500,80,194,80,1,0.024,312,45.1
19,6675,6234,9933,16514,7335,9690,56381,243,84,110,402,115,122,1076,2447,2955,812,1978,1689,875,1002,902,79,789,512,81,230,78,1,0.023,417,57.4
20,6617,6275,9812,16204,7158,9796,55862,304,120,134,538,167,192,1455,2376,2986,783,1970,1618,866,957,931,85,775,472,86,307,102,1,0.031,528,57.4
21,6694,6118,9470,15799,7212,9596,54889,395,170,224,717,204,264,1974,2439,2818,783,1894,1575,811,989,842,79,759,446,91,405,130,1,0.041,701,62.8
22,6676,5918,9338,15675,7121,9525,54253,527,248,221,907,316,306,2525,2498,2743,738,1811,1607,834,985,808,74,725,510,84,523,176,1,0.055,914,67.7
23,6384,5936,9152,15401,6944,9186,53003,646,287,374,1173,358,425,3263,2367,2754,747,1816,1486,857,988,805,87,728,472,87,689,224,1,0.071,1086,67.7
24,6216,5701,9019,15014,6564,8904,51418,771,396,412,1440,444,504,3967,2339,2665,678,1817,1411,802,930,815,93,743,436,73,869,285,1,0.092,1252,68
25,5951,5617,8648,14412,6342,8552,49522,919,459,499,1768,468,634,4747,2207,2656,657,1680,1442,815,861,800,57,652,427,75,936,308,1,0.107,1534,76.8
1,6657,6261,9821,16219,7161,9562,55681,0,0,2,1,1,0,4,2423,2953,733,1942,1525,853,966,872,87,785,421,94,0,0,0,0,1,0
2,6713,6379,9769,16036,7099,9670,55666,0,1,3,5,0,1,10,2476,2935,778,1978,1571,858,995,859,72,779,431,66,0,0,0,0,2,6
3,6799,6187,9548,15820,7214,9567,55135,5,0,0,7,0,0,12,2562,2886,737,1935,1591,858,1003,874,83,731,456,87,1,0,0,0,7,16.1
4,6737,6127,9411,15942,7118,9552,54887,15,2,0,15,2,5,39,2577,2916,736,1910,1541,843,1006,876,72,736,470,77,10,7,1,0.002,15,16.1
5,6544,6105,9643,15845,7154,9508,54799,16,4,6,26,5,10,67,2371,2860,724,1883,1576,842,932,866,64,774,452,83,7,1,1,0,23,16.1
6,6606,6273,9463,15973,7122,9654,55091,18,11,8,32,9,5,83,2487,2893,735,1831,1572,854,1009,861,91,765,484,85,22,5,1,0.002,27,16.1
7,6714,6052,9602,16098,7111,9572,55149,22,10,14,43,5,17,111,2470,2802,802,1928,1559,862,996,800,69,735,485,88,20,7,1,0.002,41,16.1
8,6718,6126,9559,16314,7162,9749,55628,45,17,17,44,21,16,160,2465,2892,761,1960,1567,892,980,873,63,787,478,95,42,14,1,0.004,56,16.1
9,6707,6136,9590,16227,7215,9784,55659,56,18,15,71,18,13,191,2480,2961,787,1934,1595,903,1020,914,71,762,469,98,52,19,1,0.006,66,17.1
10,6543,6124,9803,16179,7365,9685,55699,54,31,25,92,23,32,257,2365,2923,857,1919,1601,872,972,926,83,784,517,83,47,13,1,0.004,85,23.5
11,6590,6315,9634,16281,7163,9866,55849,76,36,30,150,37,46,375,2501,2925,784,1984,1550,874,1016,897,99,802,474,103,85,28,1,0.008,122,44.6
12,6645,6135,9660,16157,7399,9763,55759,100,42,58,224,51,61,536,2467,2834,787,1852,1748,995,1029,845,82,745,540,100,105,42,1,0.013,175,44.6
13,6630,6161,9624,15933,7051,9658,55057,135,73,83,245,74,86,696,2474,2873,803,1874,1537,868,994,864,71,733,471,76,145,44,1,0.014,207,44.6
14,6591,6151,9625,15824,7126,9336,54653,172,90,100,324,102,98,886,2473,2870,764,1901,1494,857,956,840,88,772,452,86,183,63,1,0.02,263,44.6
15,6542,6087,9658,15863,6876,9494,54520,215,105,131,406,121,156,1134,2438,2872,785,1901,1497,880,937,902,72,785,436,73,235,80,1,0.025,327,44.6
16,6428,6104,9407,15659,6968,9526,54092,269,131,126,443,144,145,1258,2338,2891,777,1770,1571,846,936,842,73,728,463,75,270,83,1,0.027,379,48
17,6401,5911,9472,15576,6992,9471,53823,290,129,183,533,149,183,1467,2348,2756,731,1917,1496,879,926,781,77,782,468,81,267,79,1,0.025,444,48
18,6307,6042,9240,15308,6976,9376,53249,338,164,200,598,164,187,1651,2353,2759,740,1765,1503,829,906,786,66,711,430,107,344,116,1,0.039,502,50
19,6367,5861,9065,15223,6890,9211,52617,372,163,209,689,184,228,1845,2363,2762,742,1799,1483,794,920,840,76,711,450,71,381,137,1,0.045,560,66.2
20,6229,5692,9071,15120,6770,9121,52003,394,171,237,742,210,278,2032,2186,2626,696,1689,1551,864,902,783,69,646,457,93,404,149,1,0.051,617,67.2
21,6236,5706,8890,14775,6581,8773,50961,426,255,239,790,247,289,2246,2246,2640,723,1688,1484,762,893,806,54,688,418,74,457,151,1,0.051,721,67.4
22,6229,5616,8716,14416,6400,8540,49917,560,245,281,857,284,330,2557,2286,2618,735,1683,1427,813,902,770,60,670,397,73,521,171,1,0.06,847,68.5
23,5968,5387,8430,14109,6225,8488,48607,634,288,295,950,290,342,2799,2234,2467,679,1653,1378,785,881,774,72,664,393,78,583,213,1,0.074,957,68.5
24,5716,5366,8248,13707,6075,8046,47158,715,314,349,1061,330,377,3146,2104,2502,653,1681,1286,707,836,736,66,659,387,71,700,229,1,0.083,1045,68.5
25,5522,5155,8015,13335,5835,7962,45824,736,352,360,1212,390,450,3500,2014,2392,631,1635,1286,696,803,683,68,666,382,85,734,259,1,0.096,1167,75.1
1,6685,6317,9950,16278,7164,9632,56026,0,1,0,0,0,0,1,2391,2925,820,1924,1548,871,1021,855,78,772,452,90,1,0,0,0,0,0
2,6856,6319,9613,16162,7159,9841,55950,0,0,0,0,0,0,0,2522,2939,747,1848,1579,873,1024,900,63,765,486,93,0,0,0,0,0,5
3,6876,6120,9649,16072,7340,9812,55869,0,0,0,0,0,0,0,2556,2876,743,1918,1619,878,1005,852,75,768,495,98,0,0,0,0,0,5
4,6759,6102,9455,16364,7288,9673,55641,0,0,0,0,0,0,0,2523,2907,724,1955,1597,858,1014,883,79,740,454,105,0,0,0,0,0,5
5,6611,5939,9814,16361,7178,9663,55566,0,0,0,0,0,0,0,2417,2759,793,2020,1556,847,1006,852,82,778,449,85,0,0,0,0,0,5
6,6560,6251,9630,16265,7183,9923,55812,0,0,0,0,0,0,0,2408,2974,820,1880,1588,888,936,890,87,742,474,97,0,0,0,0,0,5
7,6629,6186,9738,16286,7364,9679,55882,0,0,0,0,0,0,0,2495,2851,792,1879,1636,848,1000,897,74,761,509,81,0,0,0,0,0,5
8,6619,6255,9932,16617,7196,9881,56500,0,0,0,0,0,0,0,2440,3023,808,1931,1640,904,946,868,82,783,466,89,0,0,0,0,0,5
9,6618,6338,9843,16593,7344,10053,56789,0,0,0,0,0,0,0,2539,2998,832,1914,1591,907,1016,878,90,752,465,89,0,0,0,0,0,5
10,6622,6275,9922,16673,7542,9920,56954,0,0,0,0,0,0,0,2461,2952,803,1986,1690,884,1015,825,90,782,532,74,0,0,0,0,0,5
11,6693,6350,10044,16693,7439,9898,57117,0,0,0,0,0,0,0,2481,2981,882,1995,1628,906,999,854,109,766,485,93,0,0,0,0,0,5
12,6713,6402,10063,16737,7311,10199,57425,0,0,0,0,0,0,0,2474,2984,812,1984,1647,865,945,878,75,763,493,84,0,0,0,0,0,5
13,6789,6443,9953,16729,7609,10030,57553,0,0,0,0,0,0,0,2511,2980,783,1945,1663,921,922,823,64,763,506,90,0,0,0,0,0,5
14,6938,6346,10187,16924,7449,9929,57773,0,0,0,0,0,0,0,2577,2983,810,2001,1649,916,1090,900,79,810,482,85,0,0,0,0,0,5
15,6893,6593,9941,16905,7379,10049,57760,0,0,0,0,0,0,0,2569,3141,781,1985,1608,918,1047,945,71,786,472,112,0,0,0,0,0,5
16,6949,6307,10171,16887,7445,10053,57812,0,0,0,0,0,0,0,2629,2943,812,1958,1642,902,1031,872,85,813,488,84,0,0,0,0,0,5
17,6816,6557,10115,16912,7487,10189,58076,0,0,0,0,0,0,0,2471,3111,815,2020,1601,929,958,949,95,783,488,108,0,0,0,0,0,5
18,6956,6532,10265,17040,7562,10254,58609,0,0,0,0,0,0,0,2562,3056,820,2029,1679,896,1009,923,92,804,512,101,0,0,0,0,0,5
19,7019,6555,10121,17095,7625,10345,58760,0,0,0,0,0,0,0,2606,3153,789,2061,1724,925,1045,942,64,827,499,93,0,0,0,0,0,5
20,6971,6497,10181,17072,7665,10135,58521,0,0,0,0,0,0,0,2627,3015,820,1940,1702,926,1066,884,74,775,542,82,0,0,0,0,0,5
21,7039,6505,10233,17200,7490,10193,58660,0,0,0,0,0,0,0,2665,3131,813,1976,1662,905,1052,994,72,808,528,80,0,0,0,0,0,5
22,6899,6552,10076,17161,7548,10215,58451,0,0,0,0,0,0,0,2526,3088,827,1983,1699,935,1007,876,91,811,503,87,0,0,0,0,0,5
23,7008,6435,10358,17135,7597,10232,58765,0,0,0,0,0,0,0,2485,3033,840,2016,1617,856,1018,930,97,830,443,80,0,0,0,0,0,5
24,7051,6615,10103,17103,7589,10321,58782,0,0,0,0,0,0,0,2643,3211,773,2035,1663,915,1041,946,81,804,483,81,0,0,0,0,0,5
25,6971,6437,10231,17108,7687,10240,58674,0,0,0,0,0,0,0,2577,3051,847,2012,1673,941,1018,933,83,767,458,99,0,0,0,0,0,5
1,6683,6260,9604,16197,7167,9493,55404,0,1,0,0,0,0,1,2483,2926,774,1942,1617,846,982,879,68,762,476,90,1,0,0,0,0,0
2,6703,6121,9633,16020,7088,9598,55163,0,0,0,0,0,0,0,2494,2898,752,1851,1513,877,1008,858,79,720,435,91,0,0,0,0,0,1.4
3,6598,6208,9744,16076,7137,9683,55446,0,0,0,0,0,0,0,2436,2946,779,1859,1513,893,982,892,86,737,450,93,0,0,0,0,0,1.4
4,6587,6155,9718,16162,7166,9732,55520,0,0,0,0,0,0,0,2419,2880,764,1830,1568,858,938,866,68,710,461,92,0,0,0,0,0,1.4
5,6629,6292,9778,16134,7281,9632,55746,0,0,0,0,0,0,0,2413,2977,753,1941,1544,905,964,878,83,741,471,89,0,0,0,0,0,1.4
6,6713,6202,9505,16189,7139,9709,55457,0,0,0,0,0,0,0,2470,2921,751,1872,1532,849,982,886,78,759,448,78,0,0,0,0,0,1.4
7,6747,6053,9625,16316,7203,9783,55727,0,0,0,0,0,0,0,2446,2865,817,1987,1585,911,987,835,75,815,459,95,0,0,0,0,0,1.4
8,6680,6058,9662,16280,7277,9640,55597,0,0,0,0,0,0,0,2493,2844,754,1801,1567,902,1036,845,73,710,476,78,0,0,0,0,0,1.4
9,6568,6196,10042,16489,7162,9809,56266,0,0,0,0,0,0,0,2434,2887,804,1907,1584,889,961,849,59,773,451,80,0,0,0,0,0,1.4
10,6646,6419,9801,16437,7246,9931,56480,0,0,0,0,0,0,0,2507,3027,801,1997,1597,867,1022,900,77,800,459,78,0,0,0,0,0,1.4
11,6698,6311,9708,16324,7390,9864,56295,0,0,0,0,0,0,0,2473,3011,826,1913,1645,931,951,918,71,754,520,87,0,0,0,0,0,1.4
12,6676,6169,9922,16443,7399,9876,56485,0,0,0,0,0,0,0,2470,2831,799,1926,1579,868,954,835,83,791,501,89,0,0,0,0,0,1.4
13,6712,6436,9991,16454,7390,10053,57036,0,0,0,0,0,0,0,2433,3002,779,1989,1589,879,991,931,83,799,459,75,0,0,0,0,0,1.4
14,6915,6397,9886,16578,7502,9905,57183,0,0,0,0,0,0,0,2457,2927,833,2042,1636,910,943,866,72,777,503,76,0,0,0,0,0,1.4
15,7093,6310,10052,16701,7338,9939,57433,0,0,0,0,0,0,0,2663,2930,774,1933,1653,906,1073,866,57,818,520,86,0,0,0,0,0,1.4
16,6950,6510,9850,16627,7359,10002,57298,0,0,0,0,0,0,0,2609,3017,754,1997,1636,896,998,880,75,754,501,112,0,0,0,0,0,1.4
17,6963,6385,9950,16555,7428,9849,57130,0,0,0,0,0,0,0,2585,2996,859,1925,1645,926,1058,925,93,786,482,91,0,0,0,0,0,1.4
18,6943,6253,9823,16757,7212,10057,57045,0,0,0,0,0,0,0,2527,2910,745,2014,1649,871,1027,885,74,815,518,83,0,0,0,0,0,1.4
19,6900,6338,9791,16572,7493,10016,57110,0,0,0,0,0,0,0,2494,2994,826,1896,1679,910,981,907,91,743,484,76,0,0,0,0,0,1.4
20,6863,6212,10094,16760,7454,10081,57464,0,0,0,0,0,0,0,2550,2919,836,1925,1690,904,1019,880,79,743,465,97,0,0,0,0,0,1.4
21,6787,6423,10079,16661,7496,10007,57453,0,0,0,0,0,0,0,2527,3003,816,1907,1622,876,1029,907,77,751,497,80,0,0,0,0,0,1.4
