Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
3,6622,6196,9736,16222,7214,9808,55798,0,0,0,0,0,0,0,2481,2916,769,1895,1591,881,979,855,59,749,475,96,0,0,0,0,0,4.1
4,6628,6191,9868,16255,7262,9619,55823,0,0,0,0,0,0,0,2500,2845,744,1951,1616,895,980,868,55,751,510,77,0,0,0,0,0,4.1
5,6669,6362,9689,16164,7160,9788,55832,0,0,0,0,0,0,0,2450,2950,759,1906,1613,854,973,859,70,725,482,75,0,0,0,0,0,4.1
6,6805,6166,9453,16165,7259,9660,55508,0,0,0,0,0,0,0,2590,2939,734,1900,1604,872,1068,873,92,720,479,82,0,0,0,0,0,4.1
7,6629,6033,9753,16277,7142,9696,55530,0,0,0,0,0,0,0,2419,2798,766,1919,1514,874,949,834,77,799,461,87,0,0,0,0,0,4.1
8,6676,6236,9785,16275,7189,9886,56047,0,0,0,0,0,0,0,2479,2897,747,1915,1599,855,1005,878,81,758,467,81,0,0,0,0,0,4.1
9,6741,6286,9735,16243,7383,9937,56325,0,0,0,0,0,0,0,2525,2942,805,1992,1559,915,1000,890,86,814,464,97,0,0,0,0,0,4.1
10,6768,6111,10007,16484,7332,9756,56458,0,0,0,0,0,0,0,2493,2889,860,1947,1611,835,993,872,90,779,487,92,0,0,0,0,0,4.1
1,6636,6309,9626,16244,7195,9687,55697,0,1,0,0,0,0,1,2429,3006,763,1898,1575,853,950,878,66,799,466,84,1,0,0,0,0,0
2,6712,6185,9796,16167,7218,9669,55747,0,0,0,0,0,0,0,2444,2850,794,1897,1571,909,992,824,72,762,458,106,0,0,0,0,0,4.2
3,6834,6201,9755,16306,7109,9751,55956,0,0,0,0,0,0,0,2530,2864,797,1919,1518,855,1015,802,82,772,450,100,0,0,0,0,0,4.2
4,6810,6178,9767,16227,7319,9858,56159,0,0,0,0,0,0,0,2487,2933,785,1883,1619,888,972,880,79,790,504,107,0,0,0,0,0,4.2
5,6777,6169,9937,16319,7341,9849,56392,0,0,0,0,0,0,0,2486,2935,815,1884,1651,918,985,913,86,831,465,92,0,0,0,0,0,4.2
6,6735,6295,9770,16435,7239,9732,56206,0,0,0,0,0,0,0,2483,2833,746,2000,1607,887,998,867,73,773,497,85,0,0,0,0,0,4.2
7,6868,6296,9646,16381,7214,9724,56129,0,0,0,0,0,0,0,2528,3007,775,1897,1636,845,1011,899,71,755,485,86,0,0,0,0,0,4.2
8,6798,6215,9860,16401,7175,9756,56205,0,0,0,0,0,0,0,2601,2882,750,2009,1594,853,1043,878,64,854,496,96,0,0,0,0,0,4.2
9,6767,6367,9713,16265,7271,9632,56015,0,0,0,0,0,0,0,2528,3063,813,1995,1612,841,1013,932,87,788,478,82,0,0,0,0,0,4.2
10,6724,6206,9704,16279,7164,9854,55931,0,0,0,0,0,0,0,2482,2977,773,1886,1564,910,953,940,80,722,447,80,0,0,0,0,0,4.2
